id,bid,正文,头条文章url,原始图片url,视频url,Live Photo视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否编辑过,编辑次数,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博Live Photo视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期,源微博是否编辑过,源微博编辑次数
5272715936141403	,QuvFLpLET,异飨客 ,,,,,,2026-03-04T12:01:44,微博手机版,0,0,0,,,2026-03-04 12:01:44,False,0,True
5272719391462686	,QuvLl68vI,"时隔多日，重回微博~<span class=""url-icon""><img alt=""[不愧是你]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/2b/2025_ItsYou_mobile.png"" style=""width:1em; height:1em;"" /></span> ",,,,,,2026-03-04T12:15:28,微博网页版,0,0,0,,,2026-03-04 12:15:28,False,0,True
5272715936141403	,QuvFLpLET,异飨客 ,,,,,,2026-03-04T12:01:44,微博手机版,0,0,0,,,2026-03-04 12:01:44,False,0,True
5278518922710452	,QwWDqbn6Y,小长假开始~ ,,,,,,2026-03-20T12:20:44,iQOO 11 未来电竞旗舰,0,0,0,,,2026-03-20 12:20:44,False,0,True
5272719391462686	,QuvLl68vI,"时隔多日，重回微博~<span class=""url-icon""><img alt=""[不愧是你]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/2b/2025_ItsYou_mobile.png"" style=""width:1em; height:1em;"" /></span> ",,,,,,2026-03-04T12:15:28,微博网页版,0,0,0,,,2026-03-04 12:15:28,False,0,True
5272715936141403	,QuvFLpLET,异飨客 ,,,,,,2026-03-04T12:01:44,微博手机版,0,0,0,,,2026-03-04 12:01:44,False,0,True
